Open Time,Open,High,Low,Close,Volume,Close Time,QAV,No. Trades,Taker BBAV,Taker BQAV,Ignore
1618851480000,310943.00000000,311044.00000000,310523.00000000,310918.00000000,0.08405400,1618851539999,26128.44601600,49,0.04869700,15139.23622800,0
1618851540000,311043.00000000,311138.00000000,310641.00000000,310972.00000000,0.05453600,1618851599999,16959.91118300,72,0.04479700,13932.01279800,0
1618851600000,310972.00000000,310972.00000000,310130.00000000,310369.00000000,0.09174300,1618851659999,28476.20807200,69,0.02959500,9189.97575300,0
1618851660000,310369.00000000,310510.00000000,309802.00000000,309841.00000000,0.71524500,1618851719999,221734.66326900,91,0.01888900,5858.17472600,0
1618851720000,309841.00000000,310159.00000000,309611.00000000,309997.00000000,0.39310300,1618851779999,121754.06313800,90,0.04718400,14621.16285700,0
1618851780000,309953.00000000,310488.00000000,309953.00000000,310001.00000000,1.62449300,1618851839999,503627.97591400,97,1.18377100,366970.65020700,0
1618851840000,310000.00000000,310576.00000000,309650.00000000,310576.00000000,0.42013500,1618851899999,130167.76764700,57,0.03848100,11935.60643200,0
1618851900000,310575.00000000,311532.00000000,310172.00000000,311346.00000000,0.48197600,1618851959999,149766.58208300,91,0.09020800,28041.86127100,0
1618851960000,311338.00000000,311589.00000000,310964.00000000,310964.00000000,0.47601600,1618852019999,148164.06017400,48,0.02232100,6950.90872900,0
1618852020000,310861.00000000,311429.00000000,310658.00000000,311369.00000000,0.36402700,1618852079999,113143.66898400,75,0.05607000,17442.08365700,0
1618852080000,311369.00000000,311489.00000000,310673.00000000,311202.00000000,0.46694600,1618852139999,145198.02251400,87,0.10629800,33096.87785500,0
1618852140000,311252.00000000,311290.00000000,310765.00000000,311001.00000000,0.50535100,1618852199999,157185.28138100,60,0.17921500,55776.25800500,0
1618852200000,311001.00000000,311001.00000000,310692.00000000,310778.00000000,0.09790300,1618852259999,30435.60817200,47,0.09685900,30111.16996000,0
1618852260000,310778.00000000,311954.00000000,310778.00000000,311780.00000000,0.84929200,1618852319999,264249.83973900,63,0.48041300,149440.10099800,0
1618852320000,311954.00000000,312465.00000000,311637.00000000,311889.00000000,0.32208200,1618852379999,100511.23115300,82,0.14490600,45221.60807600,0
1618852380000,311971.00000000,312452.00000000,311758.00000000,312388.00000000,0.40824200,1618852439999,127418.37623400,57,0.02455200,7664.33301200,0
1618852440000,312395.00000000,312695.00000000,312324.00000000,312575.00000000,0.34189900,1618852499999,106848.12348900,51,0.20133600,62929.21687900,0
1618852500000,312635.00000000,312686.00000000,312223.00000000,312347.00000000,0.38724000,1618852559999,120952.88862600,69,0.02870800,8974.77986600,0
1618852560000,312347.00000000,313158.00000000,312347.00000000,312981.00000000,0.25030900,1618852619999,78297.38433200,78,0.16400300,51297.70812900,0
1618852620000,312956.00000000,313693.00000000,312739.00000000,313653.00000000,0.08747200,1618852679999,27397.89319700,68,0.04919400,15421.38054800,0
1618852680000,313493.00000000,313584.00000000,313030.00000000,313584.00000000,0.42196700,1618852739999,132162.39700700,56,0.01881200,5897.00967700,0
1618852740000,313584.00000000,313598.00000000,313156.00000000,313390.00000000,0.48018100,1618852799999,150444.01476000,74,0.06149700,19274.44648300,0
1618852800000,313390.00000000,313691.00000000,313371.00000000,313567.00000000,0.85396000,1618852859999,267733.93320000,99,0.46395700,145463.18572300,0
1618852860000,313645.00000000,313645.00000000,313214.00000000,313349.00000000,0.39535000,1618852919999,123870.01644000,64,0.03746900,11746.72641600,0
1618852920000,313349.00000000,313639.00000000,313331.00000000,313360.00000000,0.44441100,1618852979999,139328.89774400,71,0.16029800,50260.39858500,0
1618852980000,313538.00000000,313538.00000000,312685.00000000,312685.00000000,1.04877000,1618853039999,328338.27933400,81,0.31663800,99210.99214900,0
1618853040000,312824.00000000,313538.00000000,312823.00000000,313467.00000000,0.42139600,1618853099999,131982.08519400,72,0.22235700,69640.17164000,0
1618853100000,313473.00000000,313474.00000000,312854.00000000,313132.00000000,0.49108900,1618853159999,153724.98300300,54,0.08301800,26001.63354300,0
1618853160000,313132.00000000,313132.00000000,312813.00000000,312813.00000000,0.17789800,1618853219999,55681.57559800,47,0.10643100,33316.90887500,0
1618853220000,312763.00000000,312894.00000000,312586.00000000,312894.00000000,0.64767700,1618853279999,202570.05287500,59,0.32311000,101088.25993700,0
1618853280000,312894.00000000,312894.00000000,312107.00000000,312107.00000000,0.78844700,1618853339999,246369.27016700,73,0.03335300,10431.46111300,0
1618853340000,312221.00000000,313133.00000000,312218.00000000,312588.00000000,0.32255700,1618853399999,100805.04142700,63,0.27005200,84394.46034100,0
1618853400000,312582.00000000,312582.00000000,311971.00000000,312042.00000000,0.41460700,1618853459999,129432.91981000,60,0.06660900,20800.07977100,0
1618853460000,311972.00000000,312702.00000000,311609.00000000,312054.00000000,2.30018500,1618853519999,718128.93956600,89,1.78306500,556706.64897700,0
1618853520000,311983.00000000,311983.00000000,311727.00000000,311839.00000000,0.36340200,1618853579999,113328.38273600,60,0.06144400,19163.81723000,0
1618853580000,311836.00000000,311836.00000000,311401.00000000,311544.00000000,0.44218200,1618853639999,137731.92836100,52,0.04500900,14025.45631800,0
1618853640000,311544.00000000,311544.00000000,311121.00000000,311218.00000000,0.68619900,1618853699999,213612.84944400,83,0.10750800,33483.12969200,0
1618853700000,311414.00000000,312030.00000000,311271.00000000,312001.00000000,1.05400500,1618853759999,328493.66131600,78,0.68194900,212508.28613800,0
1618853760000,312057.00000000,312619.00000000,311831.00000000,312167.00000000,0.21611800,1618853819999,67424.70216100,75,0.09080600,28340.55986600,0
1618853820000,312169.00000000,313133.00000000,312169.00000000,313133.00000000,0.60167600,1618853879999,188125.03460600,64,0.19667700,61462.45761400,0
